node	name	taxa_level	n_descendants	prop_descendants_w_name	other_names	other_props	full_taxonomy	full_taxonomy_levels	habitat	habitat_probability	cellularity	cellularity_probability	genes_present	genes_gained	domains_present	domains_gained	KEGG_pathways_present	KEGG_pathways_gained	Reactome_pathways_present	Reactome_pathways_gained	nodes_in_results
592	Leishmania	genus	2	1	NA	NA	cellular organisms, Eukaryota, Discoba, Euglenozoa, Heterolobosea, Kinetoplastea, Tetramitia, Eutetramitia, Metakinetoplastina, Trypanosomatida, Vahlkampfiidae, Naegleria, Trypanosomatidae, Leishmaniinae, Naegleria gruberi, Leishmania	no rank, superkingdom, clade, phylum, phylum, class, clade, clade, subclass, order, family, genus, family, subfamily, species, genus	Host-associated	0.65	Unicellular	0.94	2338	405	2199	152	41.52660914033087	11.693591700305344	209.35020721100162	27.154929723547372	n
593	Eukaryota	superkingdom	154	1	Opisthokonta	0.973684210526316	cellular organisms, Eukaryota	no rank, superkingdom	Aquatic	0.65	Unicellular	0.78	2064	100	2326	79	27.282862954336633	NA	212.75760686789164	19.539542943594064	n
594	Evosea	phylum	4	1	Eumycetozoa, Dictyostelia	0.75, 0.75	cellular organisms, Eukaryota, Amoebozoa, Evosea	no rank, superkingdom, clade, phylum	Aquatic	0.54	Unicellular	0.71	2239	214	2374	88	31.664579187696013	4.381716233359379	224.51973480376444	28.89290891179861	n
595	Dictyostelia	clade	3	1	NA	NA	cellular organisms, Eukaryota, Amoebozoa, Evosea, Eumycetozoa, Dictyostelia	no rank, superkingdom, clade, phylum, class, clade	Terrestrial	0.99	Multicellular	0.99	4674	2470	3259	901	31.415234796561027	NA	311.4254674497357	87.61985688148332	y
596	Acytosteliales	order	2	1	NA	NA	cellular organisms, Eukaryota, Amoebozoa, Evosea, Eumycetozoa, Dictyostelia, Acytosteliales	no rank, superkingdom, clade, phylum, class, clade, order	Terrestrial	1	Multicellular	1	5048	382	3356	102	31.100570251882033	NA	311.60642991856434	4.264929916358354	n
597	Opisthokonta	clade	150	1	NA	NA	cellular organisms, Eukaryota, Opisthokonta	no rank, superkingdom, clade	Aquatic	0.66	Unicellular	0.65	2341	299	2498	179	25.405179677819227	NA	241.89898066608805	35.445250986430224	n
598	Opisthokonta	clade	51	1	Fungi, Dikarya	0.979591836734694, 0.897959183673469	cellular organisms, Eukaryota, Opisthokonta	no rank, superkingdom, clade	Host-associated	0.59	Unicellular	0.65	2464	195	2528	114	0	NA	247.03672877375914	23.10986864508942	n
599	Fungi	kingdom	50	1	Dikarya	0.916666666666667	cellular organisms, Eukaryota, Opisthokonta, Fungi	no rank, superkingdom, clade, kingdom	Host-associated	0.84	Unicellular	0.68	2368	39	2462	40	0	NA	234.18469357567162	9.043559934803481	n
600	Fungi	kingdom	49	1	Dikarya	0.936170212765957	cellular organisms, Eukaryota, Opisthokonta, Fungi	no rank, superkingdom, clade, kingdom	Host-associated	0.84	Unicellular	0.69	2165	16	2339	15	0	NA	225.6435717818287	12.852914450139163	n
601	Microsporidia	phylum	3	1	NA	NA	cellular organisms, Eukaryota, Opisthokonta, Fungi, Fungi incertae sedis, Microsporidia	no rank, superkingdom, clade, kingdom, no rank, phylum	Host-associated	0.94	Unicellular	0.94	1191	319	1059	31	0	NA	134.29740317563352	24.538238242251943	n
602	Apansporoblastina	suborder	2	1	NA	NA	cellular organisms, Eukaryota, Opisthokonta, Fungi, Fungi incertae sedis, Microsporidia, Apansporoblastina	no rank, superkingdom, clade, kingdom, no rank, phylum, suborder	Host-associated	0.97	Unicellular	0.98	1266	124	1008	9	6.9866013855798705	6.9866013855798705	132.99646699955218	2.6014816220209087	n
603	Dikarya	subkingdom	46	1	NA	NA	cellular organisms, Eukaryota, Opisthokonta, Fungi, Dikarya	no rank, superkingdom, clade, kingdom, subkingdom	Host-associated	0.72	Unicellular	0.75	3077	928	3029	699	0	NA	261.2504855068135	43.495348734015856	y
604	Basidiomycota	phylum	16	1	NA	NA	cellular organisms, Eukaryota, Opisthokonta, Fungi, Dikarya, Basidiomycota	no rank, superkingdom, clade, kingdom, subkingdom, phylum	Host-associated	0.8	Unicellular	0.78	3310	244	3067	47	25.122939663290563	25.122939663290563	264.9669009779032	10.306171984754867	n
605	Malassezia	genus	2	1	NA	NA	cellular organisms, Eukaryota, Opisthokonta, Fungi, Dikarya, Basidiomycota, Ustilaginomycotina, Malasseziomycetes, Malasseziales, Malasseziaceae, Malassezia	no rank, superkingdom, clade, kingdom, subkingdom, phylum, subphylum, class, order, family, genus	Host-associated	0.99	Unicellular	0.97	3528	262	3092	58	31.79048850066083	6.667548837370269	267.18116578312424	7.16810272116468	n
606	Basidiomycota	phylum	14	1	Eukaryota, Opisthokonta, Fungi, Dikarya, Basidiomycota	1, 1, 1, 1, 1	cellular organisms, Eukaryota, Opisthokonta, Fungi, Dikarya, Basidiomycota	no rank, superkingdom, clade, kingdom, subkingdom, phylum	Host-associated	0.79	Unicellular	0.71	3477	173	3123	59	25.122939663290563	NA	265.9801527371499	3.7276563247447587	n
607	Pucciniomycotina	subphylum	4	1	NA	NA	cellular organisms, Eukaryota, Opisthokonta, Fungi, Dikarya, Basidiomycota, Pucciniomycotina	no rank, superkingdom, clade, kingdom, subkingdom, phylum, subphylum	Host-associated	0.94	Unicellular	0.76	3766	308	3202	97	25.122939663290563	NA	267.8879771129185	4.617739277527088	n
608	Pucciniomycotina	subphylum	3	1	NA	NA	cellular organisms, Eukaryota, Opisthokonta, Fungi, Dikarya, Basidiomycota, Pucciniomycotina	no rank, superkingdom, clade, kingdom, subkingdom, phylum, subphylum	Host-associated	0.95	Unicellular	0.92	4015	284	3249	80	0	NA	268.4496269512921	2.835965565918018	n
609	Microbotryomycetes	class	2	1	NA	NA	cellular organisms, Eukaryota, Opisthokonta, Fungi, Dikarya, Basidiomycota, Pucciniomycotina, Microbotryomycetes	no rank, superkingdom, clade, kingdom, subkingdom, phylum, subphylum, class	Host-associated	0.89	Unicellular	0.99	4507	516	3333	112	0	NA	271.43816016746206	12.869654399196637	n
610	Basidiomycota	phylum	10	1	Eukaryota, Opisthokonta, Fungi, Dikarya, Basidiomycota, Agaricomycotina	1, 1, 1, 1, 1, 0.888888888888889	cellular organisms, Eukaryota, Opisthokonta, Fungi, Dikarya, Basidiomycota	no rank, superkingdom, clade, kingdom, subkingdom, phylum	Terrestrial	0.62	Unicellular	0.32	3596	155	3153	53	25.122939663290563	NA	265.6244232310645	4.29422428840174	y
611	Agaricomycotina	subphylum	9	1	Eukaryota, Opisthokonta, Fungi, Dikarya, Basidiomycota, Agaricomycotina	1, 1, 1, 1, 1, 1	cellular organisms, Eukaryota, Opisthokonta, Fungi, Dikarya, Basidiomycota, Agaricomycotina	no rank, superkingdom, clade, kingdom, subkingdom, phylum, subphylum	Terrestrial	0.72	Multicellular	0.77	3933	366	3250	114	25.122939663290563	NA	267.80834417160645	9.649767855101224	y
612	Tremellales	order	2	1	NA	NA	cellular organisms, Eukaryota, Opisthokonta, Fungi, Dikarya, Basidiomycota, Agaricomycotina, Tremellomycetes, Tremellales	no rank, superkingdom, clade, kingdom, subkingdom, phylum, subphylum, class, order	Terrestrial	0.99	Multicellular	0.69	4529	672	3282	83	36.63457866419555	11.511639000904987	269.6305460140751	7.937479610944227	n
613	Agaricomycetes	class	7	1	Eukaryota, Opisthokonta, Fungi, Dikarya, Basidiomycota, Agaricomycotina, Agaricomycetes	1, 1, 1, 1, 1, 1, 1	cellular organisms, Eukaryota, Opisthokonta, Fungi, Dikarya, Basidiomycota, Agaricomycotina, Agaricomycetes	no rank, superkingdom, clade, kingdom, subkingdom, phylum, subphylum, class	Terrestrial	0.73	Multicellular	0.99	4541	643	3392	169	0	NA	271.6232784081443	8.958863615261723	n
614	Agaricomycetes	class	6	1	Eukaryota, Opisthokonta, Fungi, Dikarya, Basidiomycota, Agaricomycotina, Agaricomycetes	1, 1, 1, 1, 1, 1, 1	cellular organisms, Eukaryota, Opisthokonta, Fungi, Dikarya, Basidiomycota, Agaricomycotina, Agaricomycetes	no rank, superkingdom, clade, kingdom, subkingdom, phylum, subphylum, class	Terrestrial	0.89	Multicellular	1	4833	323	3422	60	0	NA	274.03242591427045	4.927008332295426	n
615	Agaricales	order	2	1	NA	NA	cellular organisms, Eukaryota, Opisthokonta, Fungi, Dikarya, Basidiomycota, Agaricomycotina, Agaricomycetes, Agaricomycetidae, Agaricales	no rank, superkingdom, clade, kingdom, subkingdom, phylum, subphylum, class, subclass, order	Terrestrial	0.9	Multicellular	1	5121	344	3431	57	15.14279667729113	15.14279667729113	274.8638341619854	9.032711174147405	n
616	Polyporales	order	4	1	Eukaryota, Opisthokonta, Fungi, Dikarya, Basidiomycota, Agaricomycotina, Agaricomycetes, Agaricomycetes incertae sedis, Polyporales	1, 1, 1, 1, 1, 1, 1, 1, 1	cellular organisms, Eukaryota, Opisthokonta, Fungi, Dikarya, Basidiomycota, Agaricomycotina, Agaricomycetes, Agaricomycetes incertae sedis, Polyporales	no rank, superkingdom, clade, kingdom, subkingdom, phylum, subphylum, class, no rank, order	Terrestrial	0.99	Multicellular	1	5425	615	3513	100	0	NA	275.97191252878	5.908758214650398	n
617	Polyporales	order	3	1	NA	NA	cellular organisms, Eukaryota, Opisthokonta, Fungi, Dikarya, Basidiomycota, Agaricomycotina, Agaricomycetes, Agaricomycetes incertae sedis, Polyporales	no rank, superkingdom, clade, kingdom, subkingdom, phylum, subphylum, class, no rank, order	Terrestrial	0.99	Multicellular	1	5488	126	3498	22	0	NA	273.752715321367	1.9393722641772233	n
618	Polyporales	order	2	1	NA	NA	cellular organisms, Eukaryota, Opisthokonta, Fungi, Dikarya, Basidiomycota, Agaricomycotina, Agaricomycetes, Agaricomycetes incertae sedis, Polyporales	no rank, superkingdom, clade, kingdom, subkingdom, phylum, subphylum, class, no rank, order	Terrestrial	0.96	Multicellular	0.96	5438	112	3418	13	0	NA	266.38669567337377	0.3073304114666561	n
619	Ascomycota	phylum	30	1	saccharomyceta	0.9	cellular organisms, Eukaryota, Opisthokonta, Fungi, Dikarya, Ascomycota	no rank, superkingdom, clade, kingdom, subkingdom, phylum	Terrestrial	0.74	Unicellular	0.75	3332	261	3222	200	0	NA	267.0305027233433	14.03129340220717	y
620	Taphrinomycotina	subphylum	3	1	NA	NA	cellular organisms, Eukaryota, Opisthokonta, Fungi, Dikarya, Ascomycota, Taphrinomycotina	no rank, superkingdom, clade, kingdom, subkingdom, phylum, subphylum	Terrestrial	0.83	Unicellular	0.86	3459	151	3308	96	0	NA	268.6814263268488	9.108592389517526	n
621	Schizosaccharomyces	genus	2	1	NA	NA	cellular organisms, Eukaryota, Opisthokonta, Fungi, Dikarya, Ascomycota, Taphrinomycotina, Schizosaccharomycetes, Schizosaccharomycetales, Schizosaccharomycetaceae, Schizosaccharomyces	no rank, superkingdom, clade, kingdom, subkingdom, phylum, subphylum, class, order, family, genus	Terrestrial	1	Unicellular	0.99	3683	575	3217	104	0	NA	261.17259852001916	19.309117836177904	n
622	saccharomyceta	clade	27	1	NA	NA	cellular organisms, Eukaryota, Opisthokonta, Fungi, Dikarya, Ascomycota, saccharomyceta	no rank, superkingdom, clade, kingdom, subkingdom, phylum, clade	Terrestrial	0.74	Unicellular	0.63	3563	244	3306	96	0	NA	271.73207934112213	14.908934633845979	n
623	Saccharomycotina	subphylum	7	1	NA	NA	cellular organisms, Eukaryota, Opisthokonta, Fungi, Dikarya, Ascomycota, saccharomyceta, Saccharomycotina	no rank, superkingdom, clade, kingdom, subkingdom, phylum, clade, subphylum	Terrestrial	0.95	Unicellular	0.65	3653	191	3299	75	0	NA	274.33530375832146	11.302367871257182	n
624	Saccharomycotina	subphylum	6	1	NA	NA	cellular organisms, Eukaryota, Opisthokonta, Fungi, Dikarya, Ascomycota, saccharomyceta, Saccharomycotina	no rank, superkingdom, clade, kingdom, subkingdom, phylum, clade, subphylum	Terrestrial	1	Unicellular	1	3604	158	3230	50	0	NA	264.08925582849605	8.350744472328133	n
625	Pichiomycetes	class	3	1	NA	NA	cellular organisms, Eukaryota, Opisthokonta, Fungi, Dikarya, Ascomycota, saccharomyceta, Saccharomycotina, Pichiomycetes	no rank, superkingdom, clade, kingdom, subkingdom, phylum, clade, subphylum, class	Terrestrial	1	Unicellular	1	3700	124	3225	23	0	NA	264.33748573592777	1.9770483494703865	n
626	Debaryomycetaceae	family	2	1	NA	NA	cellular organisms, Eukaryota, Opisthokonta, Fungi, Dikarya, Ascomycota, saccharomyceta, Saccharomycotina, Pichiomycetes, Serinales, Debaryomycetaceae	no rank, superkingdom, clade, kingdom, subkingdom, phylum, clade, subphylum, class, order, family	Terrestrial	0.95	Unicellular	1	4039	402	3261	69	0	NA	262.22399027483834	2.6541514437783578	n
627	Saccharomycetes	class	3	1	NA	NA	cellular organisms, Eukaryota, Opisthokonta, Fungi, Dikarya, Ascomycota, saccharomyceta, Saccharomycotina, Saccharomycetes	no rank, superkingdom, clade, kingdom, subkingdom, phylum, clade, subphylum, class	Terrestrial	1	Unicellular	1	3669	110	3245	52	0	NA	264.3943124272073	7.178850761227964	n
628	Saccharomycetaceae	family	2	1	NA	NA	cellular organisms, Eukaryota, Opisthokonta, Fungi, Dikarya, Ascomycota, saccharomyceta, Saccharomycotina, Saccharomycetes, Saccharomycetales, Saccharomycetaceae	no rank, superkingdom, clade, kingdom, subkingdom, phylum, clade, subphylum, class, order, family	Terrestrial	1	Unicellular	1	3748	304	3241	109	35.298160457595635	35.298160457595635	262.3622097253012	10.52972821133834	n
629	Pezizomycotina	subphylum	20	1	leotiomyceta	0.9	cellular organisms, Eukaryota, Opisthokonta, Fungi, Dikarya, Ascomycota, saccharomyceta, Pezizomycotina	no rank, superkingdom, clade, kingdom, subkingdom, phylum, clade, subphylum	Host-associated	0.58	Multicellular	0.97	4359	816	3548	258	0	NA	280.94606476702785	19.96384358868429	y
630	Pezizomycotina	subphylum	2	1	NA	NA	cellular organisms, Eukaryota, Opisthokonta, Fungi, Dikarya, Ascomycota, saccharomyceta, Pezizomycotina	no rank, superkingdom, clade, kingdom, subkingdom, phylum, clade, subphylum	Host-associated	0.58	Multicellular	1	4573	227	3604	69	0	NA	283.6580796247133	4.434519019523622	n
631	leotiomyceta	clade	18	1	NA	NA	cellular organisms, Eukaryota, Opisthokonta, Fungi, Dikarya, Ascomycota, saccharomyceta, Pezizomycotina, leotiomyceta	no rank, superkingdom, clade, kingdom, subkingdom, phylum, clade, subphylum, clade	Host-associated	0.92	Multicellular	1	4994	641	3706	170	0	NA	283.1457021964382	11.475651130648012	n
632	leotiomyceta	clade	7	1	NA	NA	cellular organisms, Eukaryota, Opisthokonta, Fungi, Dikarya, Ascomycota, saccharomyceta, Pezizomycotina, leotiomyceta	no rank, superkingdom, clade, kingdom, subkingdom, phylum, clade, subphylum, clade	Host-associated	0.99	Multicellular	1	5111	123	3729	32	0	NA	284.3295302066704	1.847503229766289	n
633	Eurotiomycetidae	subclass	3	1	NA	NA	cellular organisms, Eukaryota, Opisthokonta, Fungi, Dikarya, Ascomycota, saccharomyceta, Pezizomycotina, leotiomyceta, Eurotiomycetes, Eurotiomycetidae	no rank, superkingdom, clade, kingdom, subkingdom, phylum, clade, subphylum, clade, class, subclass	Host-associated	0.99	Multicellular	1	5250	239	3723	44	0	NA	281.5944251327308	0.6825529219663651	n
634	Eurotiales	order	2	1	NA	NA	cellular organisms, Eukaryota, Opisthokonta, Fungi, Dikarya, Ascomycota, saccharomyceta, Pezizomycotina, leotiomyceta, Eurotiomycetes, Eurotiomycetidae, Eurotiales	no rank, superkingdom, clade, kingdom, subkingdom, phylum, clade, subphylum, clade, class, subclass, order	Host-associated	0.97	Multicellular	1	5781	564	3844	133	0	NA	282.67226767705836	6.625125240538975	n
635	Dothideomycetes	class	4	1	Pleosporomycetidae, Pleosporales, Pleosporineae	0.75, 0.75, 0.75	cellular organisms, Eukaryota, Opisthokonta, Fungi, Dikarya, Ascomycota, saccharomyceta, Pezizomycotina, leotiomyceta, dothideomyceta, Dothideomycetes	no rank, superkingdom, clade, kingdom, subkingdom, phylum, clade, subphylum, clade, clade, class	Host-associated	1	Multicellular	0.99	5588	502	3805	92	0	NA	284.3024660329435	3.88364153985772	n
636	Pleosporineae	suborder	3	1	NA	NA	cellular organisms, Eukaryota, Opisthokonta, Fungi, Dikarya, Ascomycota, saccharomyceta, Pezizomycotina, leotiomyceta, dothideomyceta, Dothideomycetes, Pleosporomycetidae, Pleosporales, Pleosporineae	no rank, superkingdom, clade, kingdom, subkingdom, phylum, clade, subphylum, clade, clade, class, subclass, order, suborder	Host-associated	1	Multicellular	1	6453	917	3858	78	0	NA	283.02450111602894	8.49403465841545	n
637	Pleosporineae	suborder	2	1	NA	NA	cellular organisms, Eukaryota, Opisthokonta, Fungi, Dikarya, Ascomycota, saccharomyceta, Pezizomycotina, leotiomyceta, dothideomyceta, Dothideomycetes, Pleosporomycetidae, Pleosporales, Pleosporineae	no rank, superkingdom, clade, kingdom, subkingdom, phylum, clade, subphylum, clade, clade, class, subclass, order, suborder	Host-associated	1	Multicellular	0.99	6580	157	3885	37	0	NA	282.5318176966224	0.5483508410465923	n
638	sordariomyceta	clade	11	1	Sordariomycetes	0.909090909090909	cellular organisms, Eukaryota, Opisthokonta, Fungi, Dikarya, Ascomycota, saccharomyceta, Pezizomycotina, leotiomyceta, sordariomyceta	no rank, superkingdom, clade, kingdom, subkingdom, phylum, clade, subphylum, clade, clade	Host-associated	0.92	Multicellular	1	5476	497	3791	96	42.66914801105762	42.66914801105762	283.1038340506352	1.6981192529336095	n
639	Sordariomycetes	class	10	1	NA	NA	cellular organisms, Eukaryota, Opisthokonta, Fungi, Dikarya, Ascomycota, saccharomyceta, Pezizomycotina, leotiomyceta, sordariomyceta, Sordariomycetes	no rank, superkingdom, clade, kingdom, subkingdom, phylum, clade, subphylum, clade, clade, class	Host-associated	0.99	Multicellular	1	5799	349	3844	77	43.37489369500703	0.7057456839494097	284.47839993328193	3.131589657473695	n
640	Xylariales	order	2	1	NA	NA	cellular organisms, Eukaryota, Opisthokonta, Fungi, Dikarya, Ascomycota, saccharomyceta, Pezizomycotina, leotiomyceta, sordariomyceta, Sordariomycetes, Xylariomycetidae, Xylariales	no rank, superkingdom, clade, kingdom, subkingdom, phylum, clade, subphylum, clade, clade, class, subclass, order	Host-associated	1	Multicellular	1	6472	706	3909	81	48.27531420015405	4.900420505147018	285.54538716078656	3.8939588233006286	n
641	Sordariomycetes	class	8	1	NA	NA	cellular organisms, Eukaryota, Opisthokonta, Fungi, Dikarya, Ascomycota, saccharomyceta, Pezizomycotina, leotiomyceta, sordariomyceta, Sordariomycetes	no rank, superkingdom, clade, kingdom, subkingdom, phylum, clade, subphylum, clade, clade, class	Host-associated	0.99	Multicellular	1	5902	127	3861	27	43.37489369500703	NA	285.346440415092	2.1882859493888036	n
642	Sordariomycetidae	subclass	3	1	NA	NA	cellular organisms, Eukaryota, Opisthokonta, Fungi, Dikarya, Ascomycota, saccharomyceta, Pezizomycotina, leotiomyceta, sordariomyceta, Sordariomycetes, Sordariomycetidae	no rank, superkingdom, clade, kingdom, subkingdom, phylum, clade, subphylum, clade, clade, class, subclass	Host-associated	0.84	Multicellular	1	5893	108	3852	24	43.37489369500703	NA	286.04373524532537	1.9127806853942568	n
643	Magnaporthales	order	2	1	NA	NA	cellular organisms, Eukaryota, Opisthokonta, Fungi, Dikarya, Ascomycota, saccharomyceta, Pezizomycotina, leotiomyceta, sordariomyceta, Sordariomycetes, Sordariomycetidae, Magnaporthales	no rank, superkingdom, clade, kingdom, subkingdom, phylum, clade, subphylum, clade, clade, class, subclass, order	Host-associated	0.83	Multicellular	0.92	6266	473	3857	44	43.02907384621194	NA	288.05048907588395	6.821809287340324	n
644	Hypocreomycetidae	subclass	5	1	NA	NA	cellular organisms, Eukaryota, Opisthokonta, Fungi, Dikarya, Ascomycota, saccharomyceta, Pezizomycotina, leotiomyceta, sordariomyceta, Sordariomycetes, Hypocreomycetidae	no rank, superkingdom, clade, kingdom, subkingdom, phylum, clade, subphylum, clade, clade, class, subclass	Host-associated	1	Multicellular	1	6060	192	3891	45	42.91168280232777	NA	285.17270380816194	4.755428557441303	n
645	Glomerellales	order	2	1	NA	NA	cellular organisms, Eukaryota, Opisthokonta, Fungi, Dikarya, Ascomycota, saccharomyceta, Pezizomycotina, leotiomyceta, sordariomyceta, Sordariomycetes, Hypocreomycetidae, Glomerellales	no rank, superkingdom, clade, kingdom, subkingdom, phylum, clade, subphylum, clade, clade, class, subclass, order	Host-associated	1	Multicellular	1	6319	294	3897	29	42.91168280232777	NA	285.365504630162	2.7306246338343665	n
646	Hypocreales	order	3	1	NA	NA	cellular organisms, Eukaryota, Opisthokonta, Fungi, Dikarya, Ascomycota, saccharomyceta, Pezizomycotina, leotiomyceta, sordariomyceta, Sordariomycetes, Hypocreomycetidae, Hypocreales	no rank, superkingdom, clade, kingdom, subkingdom, phylum, clade, subphylum, clade, clade, class, subclass, order	Host-associated	1	Multicellular	1	6210	198	3923	46	42.91168280232777	NA	285.0380354552241	5.101102068889672	n
647	Hypocreales	order	2	1	NA	NA	cellular organisms, Eukaryota, Opisthokonta, Fungi, Dikarya, Ascomycota, saccharomyceta, Pezizomycotina, leotiomyceta, sordariomyceta, Sordariomycetes, Hypocreomycetidae, Hypocreales	no rank, superkingdom, clade, kingdom, subkingdom, phylum, clade, subphylum, clade, clade, class, subclass, order	Host-associated	1	Multicellular	1	6189	123	3911	24	0	NA	285.4197914873927	3.5785409285378105	n
648	Opisthokonta	clade	99	1	Metazoa, Eumetazoa, Bilateria	0.98989898989899, 0.97979797979798, 0.95959595959596	cellular organisms, Eukaryota, Opisthokonta	no rank, superkingdom, clade	Aquatic	0.93	Unicellular	0.54	3580	1263	3209	722	46.12899126261356	20.72381158479433	325.1949789091045	74.06458547680536	y
649	Metazoa	kingdom	98	1	Eumetazoa, Bilateria	0.989795918367347, 0.969387755102041	cellular organisms, Eukaryota, Opisthokonta, Metazoa	no rank, superkingdom, clade, kingdom	Aquatic	0.99	Multicellular	0.98	4696	1156	3973	792	63.278003812213605	17.149012549600048	394.10771516946494	66.30439881708867	y
650	Metazoa	kingdom	3	1	NA	NA	cellular organisms, Eukaryota, Opisthokonta, Metazoa	no rank, superkingdom, clade, kingdom	Aquatic	0.99	Multicellular	0.99	5024	343	4116	153	67.08195082334667	3.8039470111330727	401.6727269772937	19.038343302702923	n
651	Eumetazoa	clade	2	1	NA	NA	cellular organisms, Eukaryota, Opisthokonta, Metazoa, Eumetazoa	no rank, superkingdom, clade, kingdom, clade	Aquatic	0.99	Multicellular	1	5622	636	4376	298	70.92295941899145	3.959073773220826	425.67135273958263	37.106639999764894	n
652	Bilateria	clade	95	1	NA	NA	cellular organisms, Eukaryota, Opisthokonta, Metazoa, Eumetazoa, Bilateria	no rank, superkingdom, clade, kingdom, clade, clade	Aquatic	0.99	Multicellular	1	5105	428	4207	244	64.91751063558873	1.6864348659897828	426.96399945753046	33.86714715783389	n
653	Protostomia	clade	37	1	Ecdysozoa	0.837837837837838	cellular organisms, Eukaryota, Opisthokonta, Metazoa, Eumetazoa, Bilateria, Protostomia	no rank, superkingdom, clade, kingdom, clade, clade, clade	Aquatic	0.98	Multicellular	1	4959	79	4138	43	59.59100663860248	0.33104120674635445	421.4376955793696	12.672661461956897	n
654	Protostomia	clade	36	1	Ecdysozoa	0.861111111111111	cellular organisms, Eukaryota, Opisthokonta, Metazoa, Eumetazoa, Bilateria, Protostomia	no rank, superkingdom, clade, kingdom, clade, clade, clade	Aquatic	0.98	Multicellular	1	5112	173	4273	143	59.238137552627634	NA	439.7253972598761	24.530724119217748	n
655	Lophotrochozoa	clade	5	1	NA	NA	cellular organisms, Eukaryota, Opisthokonta, Metazoa, Eumetazoa, Bilateria, Protostomia, Spiralia, Lophotrochozoa	no rank, superkingdom, clade, kingdom, clade, clade, clade, clade, clade	Aquatic	0.99	Multicellular	1	6355	1247	4772	501	64.964092848164	5.72595529553636	478.7321303694267	47.6204108957036	n
656	Mollusca	phylum	2	1	NA	NA	cellular organisms, Eukaryota, Opisthokonta, Metazoa, Eumetazoa, Bilateria, Protostomia, Spiralia, Lophotrochozoa, Mollusca	no rank, superkingdom, clade, kingdom, clade, clade, clade, clade, clade, phylum	Aquatic	0.99	Multicellular	1	7014	670	4895	131	69.89152568344055	4.927432835276548	490.4869604853808	23.133202708838763	n
657	Lophotrochozoa	clade	3	1	NA	NA	cellular organisms, Eukaryota, Opisthokonta, Metazoa, Eumetazoa, Bilateria, Protostomia, Spiralia, Lophotrochozoa	no rank, superkingdom, clade, kingdom, clade, clade, clade, clade, clade	Aquatic	0.98	Multicellular	1	6598	256	4865	102	64.86218359408804	NA	486.69250158741863	15.06945248514477	n
658	Annelida	phylum	2	1	NA	NA	cellular organisms, Eukaryota, Opisthokonta, Metazoa, Eumetazoa, Bilateria, Protostomia, Spiralia, Lophotrochozoa, Annelida	no rank, superkingdom, clade, kingdom, clade, clade, clade, clade, clade, phylum	Aquatic	0.98	Multicellular	1	6909	375	4844	34	63.00310479739042	NA	486.8255442399416	15.672208472979616	n
659	Ecdysozoa	clade	31	1	NA	NA	cellular organisms, Eukaryota, Opisthokonta, Metazoa, Eumetazoa, Bilateria, Protostomia, Ecdysozoa	no rank, superkingdom, clade, kingdom, clade, clade, clade, clade	Aquatic	0.7	Multicellular	1	4546	20	4039	16	47.79149025575078	NA	418.20970986440057	7.130570451104453	n
660	Nematoda	phylum	7	1	Chromadorea, Rhabditida	0.857142857142857, 0.857142857142857	cellular organisms, Eukaryota, Opisthokonta, Metazoa, Eumetazoa, Bilateria, Protostomia, Ecdysozoa, Nematoda	no rank, superkingdom, clade, kingdom, clade, clade, clade, clade, phylum	Host-associated	0.7	Multicellular	1	4285	246	3838	53	47.79149025575078	NA	390.6730928530464	27.91700600364568	n
661	Rhabditida	order	6	1	NA	NA	cellular organisms, Eukaryota, Opisthokonta, Metazoa, Eumetazoa, Bilateria, Protostomia, Ecdysozoa, Nematoda, Chromadorea, Rhabditida	no rank, superkingdom, clade, kingdom, clade, clade, clade, clade, phylum, class, order	Host-associated	0.78	Multicellular	1	4527	460	3695	50	0	NA	379.6574277723415	19.926485801775517	n
662	Spiruromorpha	infraorder	2	1	NA	NA	cellular organisms, Eukaryota, Opisthokonta, Metazoa, Eumetazoa, Bilateria, Protostomia, Ecdysozoa, Nematoda, Chromadorea, Rhabditida, Spirurina, Spiruromorpha	no rank, superkingdom, clade, kingdom, clade, clade, clade, clade, phylum, class, order, suborder, infraorder	Host-associated	1	Multicellular	1	5897	1444	3754	107	0	NA	378.63476727535436	17.633797109244092	n
663	Rhabditida	order	4	1	Rhabditina	0.75	cellular organisms, Eukaryota, Opisthokonta, Metazoa, Eumetazoa, Bilateria, Protostomia, Ecdysozoa, Nematoda, Chromadorea, Rhabditida	no rank, superkingdom, clade, kingdom, clade, clade, clade, clade, phylum, class, order	Host-associated	0.74	Multicellular	1	4830	448	3712	96	0	NA	371.4985926466864	23.316016754416268	n
664	Rhabditina	suborder	3	1	NA	NA	cellular organisms, Eukaryota, Opisthokonta, Metazoa, Eumetazoa, Bilateria, Protostomia, Ecdysozoa, Nematoda, Chromadorea, Rhabditida, Rhabditina	no rank, superkingdom, clade, kingdom, clade, clade, clade, clade, phylum, class, order, suborder	Terrestrial	0.8	Multicellular	1	5601	853	3816	139	0	NA	381.566576161429	25.389161915935674	y
